timestamp,iteration,alpha,alpha_smoothed,alpha_geo,alpha_vel,alpha_dir,error_distance,velocity_magnitude
1772444264.1069393,1,0.04403985389889416,0.04403985389889416,0.0,1.0,1.0,0.0,0.0
1772444264.1197212,2,0.0858777151028436,0.0858777151028436,0.0,1.0,1.0,0.0,0.0
1772444264.131686,3,0.12562368324659556,0.12562368324659556,0.0,1.0,1.0,0.0,0.0
1772444264.1437342,4,0.16338235298315995,0.16338235298315995,0.0,1.0,1.0,0.0,0.0
1772444264.1563203,5,0.19925308923289609,0.19925308923289609,0.0,1.0,1.0,0.0,0.0
1772444264.1697125,6,0.23333028867014544,0.23333028867014544,0.0,1.0,1.0,0.0,0.0
1772444264.1819348,7,0.26570362813553233,0.26570362813553233,0.0,1.0,1.0,0.0,0.0
1772444264.1938648,8,0.29645830062764983,0.29645830062764983,0.0,1.0,1.0,0.0,0.0
1772444264.2063124,9,0.3256752394951615,0.3256752394951615,0.0,1.0,1.0,0.0,0.0
1772444264.2194598,10,0.3534313314192975,0.3534313314192975,0.0,1.0,1.0,0.0,0.0
1772444264.2314816,11,0.37979961874722673,0.37979961874722673,0.0,1.0,1.0,0.0,0.0
1772444264.243751,12,0.4048494917087595,0.4048494917087595,0.0,1.0,1.0,0.0,0.0
1772444264.2561834,13,0.42864687102221566,0.42864687102221566,0.0,1.0,1.0,0.0,0.0
1772444264.2692108,14,0.451254381369999,0.451254381369999,0.0,1.0,1.0,0.0,0.0
1772444264.2817063,15,0.47273151620039316,0.47273151620039316,0.0,1.0,1.0,0.0,0.0
1772444264.2937188,16,0.49313479428926765,0.49313479428926765,0.0,1.0,1.0,0.0,0.0
1772444264.3065891,17,0.5125179084736984,0.5125179084736984,0.0,1.0,1.0,0.0,0.0
1772444264.3193705,18,0.5309318669489076,0.5309318669489076,0.0,1.0,1.0,0.0,0.0
1772444264.332071,19,0.5484251275003564,0.5484251275003564,0.0,1.0,1.0,0.0,0.0
1772444264.3448164,20,0.5650437250242328,0.5650437250242328,0.0,1.0,1.0,0.0,0.0
1772444264.3567755,21,0.5808313926719154,0.5808313926719154,0.0,1.0,1.0,0.0,0.0
1772444264.3692598,22,0.5958296769372138,0.5958296769372138,0.0,1.0,1.0,0.0,0.0
1772444264.3819935,23,0.6100780469892473,0.6100780469892473,0.0,1.0,1.0,0.0,0.0
1772444264.3939629,24,0.623613998538679,0.623613998538679,0.0,1.0,1.0,0.0,0.0
1772444264.4063554,25,0.6364731525106393,0.6364731525106393,0.0,1.0,1.0,0.0,0.0
1772444264.4192858,26,0.6486893487840015,0.6486893487840015,0.0,1.0,1.0,0.0,0.0
1772444264.4316838,27,0.6602947352436956,0.6602947352436956,0.0,1.0,1.0,0.0,0.0
1772444264.4437716,28,0.671319852380405,0.671319852380405,0.0,1.0,1.0,0.0,0.0
1772444264.4562428,29,0.681793713660279,0.681793713660279,0.0,1.0,1.0,0.0,0.0
1772444264.4694502,30,0.6917438818761592,0.6917438818761592,0.0,1.0,1.0,0.0,0.0
1772444264.4814994,31,0.7011965416812455,0.7011965416812455,0.0,1.0,1.0,0.0,0.0
1772444264.4938388,32,0.7101765684960774,0.7101765684960774,0.0,1.0,1.0,0.0,0.0
1772444264.5062907,33,0.7187075939701677,0.7187075939701677,0.0,1.0,1.0,0.0,0.0
1772444264.5199192,34,0.7268120681705534,0.7268120681705534,0.0,1.0,1.0,0.0,0.0
1772444264.5326664,35,0.7345113186609199,0.7345113186609199,0.0,1.0,1.0,0.0,0.0
1772444264.5443623,36,0.7418256066267681,0.7418256066267681,0.0,1.0,1.0,0.0,0.0
1772444264.5565908,37,0.7487741801943238,0.7487741801943238,0.0,1.0,1.0,0.0,0.0
1772444264.569623,38,0.7553753250835018,0.7553753250835018,0.0,1.0,1.0,0.0,0.0
1772444264.582003,39,0.7616464127282209,0.7616464127282209,0.0,1.0,1.0,0.0,0.0
1772444264.5940661,40,0.767603945990704,0.767603945990704,0.0,1.0,1.0,0.0,0.0
1772444264.6063607,41,0.773263602590063,0.773263602590063,0.0,1.0,1.0,0.0,0.0
1772444264.619652,42,0.778640276359454,0.778640276359454,0.0,1.0,1.0,0.0,0.0
1772444264.6313534,43,0.7837481164403755,0.7837481164403755,0.0,1.0,1.0,0.0,0.0
1772444264.6439974,44,0.7886005645172508,0.7886005645172508,0.0,1.0,1.0,0.0,0.0
1772444264.6563032,45,0.7932103901902824,0.7932103901902824,0.0,1.0,1.0,0.0,0.0
1772444264.6696074,46,0.7975897245796625,0.7975897245796625,0.0,1.0,1.0,0.0,0.0
1772444264.6816962,47,0.8017500922495735,0.8017500922495735,0.0,1.0,1.0,0.0,0.0
1772444264.693759,48,0.805702441535989,0.805702441535989,0.0,1.0,1.0,0.0,0.0
1772444264.706285,49,0.8094571733580838,0.8094571733580838,0.0,1.0,1.0,0.0,0.0
1772444264.7194045,50,0.8130241685890738,0.8130241685890738,0.0,1.0,1.0,0.0,0.0
1772444264.7314365,51,0.8164128140585143,0.8164128140585143,0.0,1.0,1.0,0.0,0.0
1772444264.7438385,52,0.8196320272544827,0.8196320272544827,0.0,1.0,1.0,0.0,0.0
1772444264.7562156,53,0.8226902797906527,0.8226902797906527,0.0,1.0,1.0,0.0,0.0
1772444264.769555,54,0.8255956197000142,0.8255956197000142,0.0,1.0,1.0,0.0,0.0
1772444264.7817712,55,0.8283556926139076,0.8283556926139076,0.0,1.0,1.0,0.0,0.0
1772444264.7938905,56,0.8309777618821064,0.8309777618821064,0.0,1.0,1.0,0.0,0.0
1772444264.8063695,57,0.8334687276868952,0.8334687276868952,0.0,1.0,1.0,0.0,0.0
1772444264.8188818,58,0.8358351452014445,0.8358351452014445,0.0,1.0,1.0,0.0,0.0
1772444264.8315504,59,0.8380832418402665,0.8380832418402665,0.0,1.0,1.0,0.0,0.0
1772444264.8442028,60,0.8402189336471474,0.8402189336471474,0.0,1.0,1.0,0.0,0.0
1772444264.8562827,61,0.8422478408636842,0.8422478408636842,0.0,1.0,1.0,0.0,0.0
1772444264.8687706,62,0.8441753027193941,0.8441753027193941,0.0,1.0,1.0,0.0,0.0
1772444264.8812387,63,0.8460063914823186,0.8460063914823186,0.0,1.0,1.0,0.0,0.0
1772444264.893829,64,0.8477459258070968,0.8477459258070968,0.0,1.0,1.0,0.0,0.0
1772444264.906288,65,0.8493984834156362,0.8493984834156362,0.0,1.0,1.0,0.0,0.0
1772444264.9187214,66,0.8509684131437485,0.8509684131437485,0.0,1.0,1.0,0.0,0.0
1772444264.9312568,67,0.8524598463854552,0.8524598463854552,0.0,1.0,1.0,0.0,0.0
1772444264.943767,68,0.8538767079650766,0.8538767079650766,0.0,1.0,1.0,0.0,0.0
1772444264.95623,69,0.855222726465717,0.855222726465717,0.0,1.0,1.0,0.0,0.0
1772444264.9687967,70,0.8565014440413252,0.8565014440413252,0.0,1.0,1.0,0.0,0.0
1772444264.981324,71,0.8577162257381531,0.8577162257381531,0.0,1.0,1.0,0.0,0.0
1772444264.993802,72,0.8588702683501396,0.8588702683501396,0.0,1.0,1.0,0.0,0.0
1772444265.0062327,73,0.8599666088315268,0.8599666088315268,0.0,1.0,1.0,0.0,0.0
1772444265.0187192,74,0.8610081322888445,0.8610081322888445,0.0,1.0,1.0,0.0,0.0
1772444265.0312498,75,0.8619975795732965,0.8619975795732965,0.0,1.0,1.0,0.0,0.0
1772444265.0437717,76,0.8629375544935258,0.8629375544935258,0.0,1.0,1.0,0.0,0.0
1772444265.0562296,77,0.8638305306677437,0.8638305306677437,0.0,1.0,1.0,0.0,0.0
1772444265.069537,78,0.8646788580332507,0.8646788580332507,0.0,1.0,1.0,0.0,0.0
1772444265.0818286,79,0.8654847690304823,0.8654847690304823,0.0,1.0,1.0,0.0,0.0
1772444265.0939627,80,0.8662503844778524,0.8662503844778524,0.0,1.0,1.0,0.0,0.0
1772444265.1064873,81,0.8669777191528539,0.8669777191528539,0.0,1.0,1.0,0.0,0.0
1772444265.118877,82,0.8676686870941054,0.8676686870941054,0.0,1.0,1.0,0.0,0.0
1772444265.1316638,83,0.8683251066382943,0.8683251066382943,0.0,1.0,1.0,0.0,0.0
1772444265.1438417,84,0.8689487052052738,0.8689487052052738,0.0,1.0,1.0,0.0,0.0
1772444265.1561978,85,0.8695411238439043,0.8695411238439043,0.0,1.0,1.0,0.0,0.0
1772444265.1687891,86,0.8701039215506032,0.8701039215506032,0.0,1.0,1.0,0.0,0.0
1772444265.181872,87,0.8706385793719672,0.8706385793719672,0.0,1.0,1.0,0.0,0.0
1772444265.1943314,88,0.871146504302263,0.871146504302263,0.0,1.0,1.0,0.0,0.0
1772444265.2067049,89,0.871629032986044,0.871629032986044,0.0,1.0,1.0,0.0,0.0
1772444265.2188783,90,0.8720874352356359,0.8720874352356359,0.0,1.0,1.0,0.0,0.0
1772444265.232013,91,0.8725229173727483,0.8725229173727483,0.0,1.0,1.0,0.0,0.0
1772444265.2444062,92,0.8729366254030051,0.8729366254030051,0.0,1.0,1.0,0.0,0.0
1772444265.256542,93,0.873329648031749,0.873329648031749,0.0,1.0,1.0,0.0,0.0
1772444265.268838,94,0.8737030195290557,0.8737030195290557,0.0,1.0,1.0,0.0,0.0
