timestamp,iteration,alpha,alpha_smoothed,alpha_geo,alpha_vel,alpha_dir,error_distance,velocity_magnitude
1772444576.9475656,1,0.04403985389889416,0.04403985389889416,0.0,1.0,1.0,0.0,0.0
1772444576.9584832,2,0.0858777151028436,0.0858777151028436,0.0,1.0,1.0,0.0,0.0
1772444576.9708304,3,0.12562368324659556,0.12562368324659556,0.0,1.0,1.0,0.0,0.0
1772444576.9835217,4,0.16338235298315995,0.16338235298315995,0.0,1.0,1.0,0.0,0.0
1772444576.9956617,5,0.19925308923289609,0.19925308923289609,0.0,1.0,1.0,0.0,0.0
1772444577.008468,6,0.23333028867014544,0.23333028867014544,0.0,1.0,1.0,0.0,0.0
1772444577.0209312,7,0.26570362813553233,0.26570362813553233,0.0,1.0,1.0,0.0,0.0
1772444577.0332644,8,0.29645830062764983,0.29645830062764983,0.0,1.0,1.0,0.0,0.0
1772444577.0459054,9,0.3256752394951615,0.3256752394951615,0.0,1.0,1.0,0.0,0.0
1772444577.0584533,10,0.3534313314192975,0.3534313314192975,0.0,1.0,1.0,0.0,0.0
1772444577.0707817,11,0.37979961874722673,0.37979961874722673,0.0,1.0,1.0,0.0,0.0
1772444577.0834641,12,0.4048494917087595,0.4048494917087595,0.0,1.0,1.0,0.0,0.0
1772444577.0961783,13,0.42864687102221566,0.42864687102221566,0.0,1.0,1.0,0.0,0.0
1772444577.1081803,14,0.451254381369999,0.451254381369999,0.0,1.0,1.0,0.0,0.0
1772444577.1212084,15,0.47273151620039316,0.47273151620039316,0.0,1.0,1.0,0.0,0.0
1772444577.1336555,16,0.49313479428926765,0.49313479428926765,0.0,1.0,1.0,0.0,0.0
1772444577.1457908,17,0.5125179084736984,0.5125179084736984,0.0,1.0,1.0,0.0,0.0
1772444577.1584673,18,0.5309318669489076,0.5309318669489076,0.0,1.0,1.0,0.0,0.0
1772444577.1708593,19,0.5484251275003564,0.5484251275003564,0.0,1.0,1.0,0.0,0.0
1772444577.1834686,20,0.5650437250242328,0.5650437250242328,0.0,1.0,1.0,0.0,0.0
1772444577.1960106,21,0.5808313926719154,0.5808313926719154,0.0,1.0,1.0,0.0,0.0
1772444577.208392,22,0.5958296769372138,0.5958296769372138,0.0,1.0,1.0,0.0,0.0
1772444577.2208083,23,0.6100780469892473,0.6100780469892473,0.0,1.0,1.0,0.0,0.0
1772444577.233727,24,0.623613998538679,0.623613998538679,0.0,1.0,1.0,0.0,0.0
1772444577.2459223,25,0.6364731525106393,0.6364731525106393,0.0,1.0,1.0,0.0,0.0
1772444577.258642,26,0.6486893487840015,0.6486893487840015,0.0,1.0,1.0,0.0,0.0
1772444577.2710729,27,0.6602947352436956,0.6602947352436956,0.0,1.0,1.0,0.0,0.0
1772444577.2834926,28,0.671319852380405,0.671319852380405,0.0,1.0,1.0,0.0,0.0
1772444577.2959306,29,0.681793713660279,0.681793713660279,0.0,1.0,1.0,0.0,0.0
1772444577.3081353,30,0.6917438818761592,0.6917438818761592,0.0,1.0,1.0,0.0,0.0
1772444577.320902,31,0.7011965416812455,0.7011965416812455,0.0,1.0,1.0,0.0,0.0
1772444577.3335238,32,0.7101765684960774,0.7101765684960774,0.0,1.0,1.0,0.0,0.0
1772444577.3457985,33,0.7187075939701677,0.7187075939701677,0.0,1.0,1.0,0.0,0.0
1772444577.3581796,34,0.7268120681705534,0.7268120681705534,0.0,1.0,1.0,0.0,0.0
1772444577.3709614,35,0.7345113186609199,0.7345113186609199,0.0,1.0,1.0,0.0,0.0
1772444577.3834558,36,0.7418256066267681,0.7418256066267681,0.0,1.0,1.0,0.0,0.0
1772444577.3958578,37,0.7487741801943238,0.7487741801943238,0.0,1.0,1.0,0.0,0.0
1772444577.4081306,38,0.7553753250835018,0.7553753250835018,0.0,1.0,1.0,0.0,0.0
1772444577.4210575,39,0.7616464127282209,0.7616464127282209,0.0,1.0,1.0,0.0,0.0
1772444577.4334784,40,0.767603945990704,0.767603945990704,0.0,1.0,1.0,0.0,0.0
1772444577.4461205,41,0.773263602590063,0.773263602590063,0.0,1.0,1.0,0.0,0.0
