timestamp,iteration,alpha,alpha_smoothed,alpha_geo,alpha_vel,alpha_dir,error_distance,velocity_magnitude
1772452269.4444592,1,0.2892890189027276,0.2892890189027276,0.6592313535604761,1.0,1.0,0.41503174999516557,0.0
1772452269.4447281,2,0.2762895372602076,0.2762895372602076,0.6074411040827289,0.168500807421305,1.0,0.45394369617330393,3.1703173486149274
1772452269.4450471,3,0.4296394952561454,0.4296394952561454,0.6656926559998436,0.596239114448038,1.0,0.4103643434195359,1.1664371096022805
1772452269.4452038,4,0.5534819691147324,0.5534819691147324,0.6563867042855095,0.6789241814767702,1.0,0.4168751876046792,0.9704340342686089
1772452269.4453495,5,0.6665424706187131,0.6665424706187131,0.6633208434861121,0.8550957373285674,1.0,0.41254930279313856,0.580493548507291
1772452269.4454849,6,0.7481808157961277,0.7481808157961277,0.6581986480937221,0.8874413240456223,1.0,0.41630361849410186,0.5022805926769316
1772452269.4456205,7,0.8049971421153114,0.8049971421153114,0.6494591500523462,0.8923850630160011,1.0,0.4216403671554014,0.4877860836159898
1772452269.4457629,8,0.8525608984172492,0.8525608984172492,0.6640672625721232,0.9908294436257092,1.0,0.4117011722143583,0.13587848231063449
1772452269.445906,9,0.8860270839271507,0.8860270839271507,0.662544850531729,0.9956325232692437,1.0,0.412818082558944,0.09404984275921047
1772452269.4460502,10,0.9088016509262207,0.9088016509262207,0.6583940495365991,0.9875761982138538,1.0,0.4161092340461698,0.15891790651113938
1772452269.4461827,11,0.9252423399716319,0.9252423399716319,0.661514606087281,0.9937294045835514,1.0,0.41304208632989126,0.11173367588500197
1772452269.4463167,12,0.9353207001637742,0.9353207001637742,0.6512538434558116,0.9783817772090456,1.0,0.42069146482731634,0.20917844619622916
