timestamp,iteration,alpha,alpha_smoothed,alpha_geo,alpha_vel,alpha_dir,error_distance,velocity_magnitude
1772444493.0046859,1,0.04403985389889416,0.04403985389889416,0.0,1.0,1.0,0.0,0.0
1772444493.0164871,2,0.0858777151028436,0.0858777151028436,0.0,1.0,1.0,0.0,0.0
1772444493.028956,3,0.12562368324659556,0.12562368324659556,0.0,1.0,1.0,0.0,0.0
1772444493.0414648,4,0.16338235298315995,0.16338235298315995,0.0,1.0,1.0,0.0,0.0
1772444493.0537164,5,0.19925308923289609,0.19925308923289609,0.0,1.0,1.0,0.0,0.0
1772444493.0662153,6,0.23333028867014544,0.23333028867014544,0.0,1.0,1.0,0.0,0.0
1772444493.0787616,7,0.26570362813553233,0.26570362813553233,0.0,1.0,1.0,0.0,0.0
1772444493.0912688,8,0.29645830062764983,0.29645830062764983,0.0,1.0,1.0,0.0,0.0
1772444493.104272,9,0.3256752394951615,0.3256752394951615,0.0,1.0,1.0,0.0,0.0
1772444493.1166983,10,0.3534313314192975,0.3534313314192975,0.0,1.0,1.0,0.0,0.0
1772444493.128868,11,0.37979961874722673,0.37979961874722673,0.0,1.0,1.0,0.0,0.0
1772444493.141153,12,0.4048494917087595,0.4048494917087595,0.0,1.0,1.0,0.0,0.0
1772444493.153807,13,0.42864687102221566,0.42864687102221566,0.0,1.0,1.0,0.0,0.0
1772444493.1662512,14,0.451254381369999,0.451254381369999,0.0,1.0,1.0,0.0,0.0
1772444493.1787837,15,0.47273151620039316,0.47273151620039316,0.0,1.0,1.0,0.0,0.0
1772444493.191179,16,0.49313479428926765,0.49313479428926765,0.0,1.0,1.0,0.0,0.0
1772444493.2042775,17,0.5125179084736984,0.5125179084736984,0.0,1.0,1.0,0.0,0.0
1772444493.2164207,18,0.5309318669489076,0.5309318669489076,0.0,1.0,1.0,0.0,0.0
1772444493.2288659,19,0.5484251275003564,0.5484251275003564,0.0,1.0,1.0,0.0,0.0
1772444493.2411957,20,0.5650437250242328,0.5650437250242328,0.0,1.0,1.0,0.0,0.0
1772444493.254316,21,0.5808313926719154,0.5808313926719154,0.0,1.0,1.0,0.0,0.0
1772444493.2667055,22,0.5958296769372138,0.5958296769372138,0.0,1.0,1.0,0.0,0.0
1772444493.2789254,23,0.6100780469892473,0.6100780469892473,0.0,1.0,1.0,0.0,0.0
1772444493.2915835,24,0.623613998538679,0.623613998538679,0.0,1.0,1.0,0.0,0.0
1772444493.3043516,25,0.6364731525106393,0.6364731525106393,0.0,1.0,1.0,0.0,0.0
1772444493.3169615,26,0.6486893487840015,0.6486893487840015,0.0,1.0,1.0,0.0,0.0
1772444493.3288107,27,0.6602947352436956,0.6602947352436956,0.0,1.0,1.0,0.0,0.0
1772444493.3412886,28,0.671319852380405,0.671319852380405,0.0,1.0,1.0,0.0,0.0
1772444493.3542972,29,0.681793713660279,0.681793713660279,0.0,1.0,1.0,0.0,0.0
