timestamp,elapsed_time,alpha,alpha_geo,alpha_vel,alpha_alignment
1772463663.337420,5.269968,0.087823,0.549013,0.001720,0.000000
1772463663.348909,5.281458,0.087824,0.530740,0.001219,0.000000
1772463663.361957,5.294506,0.087469,0.512339,0.001176,0.000000
1772463663.374565,5.307113,0.086624,0.483087,0.001273,0.000000
1772463663.387191,5.319739,0.085533,0.464243,0.001872,0.000000
1772463663.398974,5.331522,0.084199,0.442146,0.003458,0.000000
1772463663.412036,5.344585,0.083126,0.451720,0.007514,0.000000
1772463663.424640,5.357188,0.082077,0.453067,0.004098,0.000000
1772463663.437401,5.369949,0.081905,0.504381,0.003435,0.000000
1772463663.448867,5.381415,0.082378,0.537902,0.002649,0.000000
1772463663.462196,5.394744,0.085489,0.642650,0.001830,0.000000
1772463663.474576,5.407124,0.090426,0.700712,0.001692,0.000000
1772463663.487349,5.419897,0.096532,0.736276,0.001804,0.000000
1772463663.498942,5.431491,0.101661,0.718527,0.003108,0.000000
1772463663.512016,5.444564,0.104340,0.652588,0.008585,0.000000
1772463663.523967,5.456515,0.106040,0.572025,0.062157,0.000000
1772463663.537346,5.469894,0.118076,0.493225,0.380105,0.000000
1772463663.548953,5.481501,0.114828,0.422795,0.001097,0.000000
1772463663.562069,5.494618,0.110867,0.339622,0.000553,0.000000
1772463663.574624,5.507173,0.106857,0.308578,0.000766,0.000000
1772463663.587912,5.520460,0.102955,0.295432,0.001118,0.000000
1772463663.598904,5.531452,0.099180,0.284529,0.001886,0.000000
1772463663.612208,5.544756,0.095669,0.294679,0.002841,0.000000
1772463663.625153,5.557701,0.092464,0.311029,0.004244,0.000000
1772463663.637985,5.570533,0.089659,0.339446,0.005139,0.000000
1772463663.649213,5.581761,0.086953,0.334304,0.005511,0.000000
1772463663.662444,5.594992,0.084866,0.382751,0.007288,0.000000
1772463663.674578,5.607127,0.082896,0.382586,0.008503,0.000000
1772463663.687664,5.620212,0.081304,0.405201,0.010310,0.000000
1772463663.699254,5.631802,0.080169,0.432995,0.011691,0.000000
1772463663.712275,5.644824,0.079119,0.434566,0.012165,0.000000
1772463663.725124,5.657672,0.079259,0.502514,0.014163,0.000000
1772463663.737457,5.670005,0.080403,0.547533,0.017748,0.000000
1772463663.748952,5.681501,0.082079,0.567887,0.021858,0.000000
1772463663.762078,5.694627,0.085064,0.613963,0.025921,0.000000
1772463663.774664,5.707212,0.088347,0.618282,0.035923,0.000000
1772463663.787392,5.719940,0.093949,0.679847,0.043375,0.000000
1772463663.799281,5.731829,0.100988,0.709244,0.054411,0.000000
1772463663.812517,5.745065,0.111121,0.785265,0.048731,0.000000
1772463663.825212,5.757761,0.124265,0.829031,0.067953,0.000000
1772463663.837806,5.770354,0.145369,0.883910,0.153273,0.000000
1772463663.849377,5.781926,0.172370,0.919733,0.236003,0.000000
1772463663.862408,5.794956,0.205332,0.943935,0.375474,0.000000
1772463663.875039,5.807587,0.228040,0.965706,0.166504,0.000000
1772463663.888472,5.821020,0.239442,0.913369,0.051394,0.000000
1772463663.910499,5.843047,0.244871,0.854800,0.019650,0.000000
1772463663.913271,5.845819,0.249132,0.854800,0.003642,0.000000
1772463663.925837,5.858385,0.242150,0.578890,0.001932,0.000000
1772463663.938821,5.871369,0.234202,0.516032,0.004020,0.000000
1772463663.949242,5.881790,0.225237,0.416626,0.014247,0.000000
1772463663.961950,5.894499,0.215929,0.308298,0.051219,0.000000
1772463663.975341,5.907890,0.206433,0.254995,0.020433,0.000000
1772463663.986940,5.919488,0.196982,0.183168,0.010239,0.000000
1772463663.999461,5.932009,0.187899,0.159005,0.008430,0.000000
1772463664.011816,5.944364,0.179110,0.110719,0.009043,0.000000
1772463664.024583,5.957131,0.170717,0.098919,0.006006,0.000000
1772463664.038706,5.971254,0.162720,0.088140,0.007851,0.000000
1772463664.049375,5.981923,0.155116,0.086636,0.006707,0.000000
1772463664.062199,5.994747,0.147894,0.090352,0.003801,0.000000
1772463664.074735,6.007284,0.141039,0.093827,0.002703,0.000000
1772463664.086924,6.019472,0.134526,0.095740,0.000296,0.000000
1772463664.099303,6.031851,0.128328,0.092028,0.000223,0.000000
1772463664.112062,6.044610,0.122453,0.096814,0.000035,0.000000
1772463664.124682,6.057230,0.116872,0.097348,0.000043,0.000000
1772463664.138930,6.071479,0.111607,0.110312,0.000137,0.000000
1772463664.149501,6.082049,0.106640,0.121717,0.000655,0.000000
1772463664.162298,6.094846,0.102086,0.169718,0.000679,0.000000
1772463664.174666,6.107214,0.098088,0.242125,0.000236,0.000000
1772463664.187486,6.120034,0.094615,0.294944,0.000132,0.000000
1772463664.199570,6.132118,0.092580,0.426769,0.000240,0.000000
1772463664.212441,6.144990,0.091345,0.475775,0.000278,0.000000
1772463664.224255,6.156804,0.091874,0.564505,0.000297,0.000000
1772463664.237200,6.169748,0.093386,0.605132,0.000366,0.000000
1772463664.249511,6.182059,0.096059,0.647613,0.000469,0.000000
1772463664.263307,6.195855,0.098803,0.653890,0.000648,0.000000
1772463664.274738,6.207286,0.098890,0.560858,0.000932,0.000000
1772463664.287322,6.219871,0.098553,0.541329,0.001132,0.000000
1772463664.299741,6.232289,0.097871,0.523202,0.001310,0.000000
1772463664.312274,6.244822,0.095794,0.434445,0.001839,0.000000
1772463664.324931,6.257479,0.093066,0.368587,0.002206,0.000000
1772463664.337417,6.269965,0.090262,0.345133,0.002881,0.000000
1772463664.349925,6.282474,0.087078,0.275623,0.004340,0.000000
1772463664.362511,6.295059,0.084247,0.287088,0.020742,0.000000
1772463664.375068,6.307616,0.081643,0.274039,0.045130,0.000000
1772463664.387486,6.320035,0.079864,0.274039,0.119875,0.000000
1772463664.399915,6.332463,0.078142,0.267946,0.122992,0.000000
1772463664.412428,6.344976,0.076016,0.269513,0.070801,0.000000
1772463664.425129,6.357678,0.073705,0.269623,0.033682,0.000000
1772463664.437482,6.370030,0.071532,0.285943,0.020561,0.000000
1772463664.449559,6.382108,0.069362,0.279162,0.012408,0.000000
1772463664.462636,6.395185,0.067517,0.312426,0.008672,0.000000
1772463664.474951,6.407500,0.066428,0.385870,0.006473,0.000000
1772463664.488676,6.421224,0.065377,0.385870,0.005009,0.000000
1772463664.499636,6.432184,0.064535,0.400807,0.004083,0.000000
1772463664.512075,6.444624,0.064209,0.438677,0.003844,0.000000
1772463664.524075,6.456624,0.064558,0.482232,0.004043,0.000000
1772463664.537678,6.470226,0.066150,0.547839,0.004577,0.000000
1772463664.551261,6.483809,0.067805,0.552668,0.006231,0.000000
1772463664.563272,6.495821,0.070859,0.607839,0.009992,0.000000
1772463664.576266,6.508814,0.076170,0.674476,0.018266,0.000000
1772463664.589257,6.521805,0.084466,0.738007,0.033753,0.000000
1772463664.602456,6.535004,0.093149,0.731532,0.057321,0.000000
1772463664.614353,6.546901,0.103825,0.723106,0.113744,0.000000
1772463664.627018,6.559566,0.118994,0.679398,0.245491,0.000000
1772463664.638518,6.571066,0.134104,0.679398,0.257031,0.000000
1772463664.651756,6.584305,0.136980,0.536400,0.175700,0.000000
1772463664.663731,6.596279,0.134647,0.465019,0.073034,0.000000
1772463664.676129,6.608677,0.131935,0.465019,0.047595,0.000000
1772463664.689061,6.621609,0.127972,0.380292,0.041796,0.000000
1772463664.701113,6.633662,0.123772,0.345156,0.038996,0.000000
1772463664.713835,6.646384,0.119268,0.294470,0.034317,0.000000
1772463664.725552,6.658101,0.114744,0.273072,0.023218,0.000000
1772463664.737580,6.670129,0.110323,0.264006,0.013818,0.000000
1772463664.749831,6.682379,0.106202,0.281207,0.008659,0.000000
1772463664.762454,6.695002,0.102325,0.288748,0.006701,0.000000
1772463664.774945,6.707493,0.098912,0.324760,0.006303,0.000000
1772463664.787438,6.719987,0.095900,0.350486,0.006799,0.000000
1772463664.799201,6.731749,0.093624,0.404586,0.008185,0.000000
1772463664.812419,6.744967,0.093699,0.449615,0.099829,0.000000
1772463664.824468,6.757016,0.092925,0.488807,0.017864,0.000000
1772463664.837823,6.770371,0.092313,0.503388,0.009956,0.000000
1772463664.849486,6.782034,0.092041,0.519744,0.009809,0.000000
1772463664.862457,6.795005,0.091546,0.504839,0.012417,0.000000
1772463664.874205,6.806753,0.090777,0.483272,0.017621,0.000000
1772463664.887563,6.820111,0.090044,0.475135,0.025579,0.000000
1772463664.899173,6.831722,0.089201,0.459222,0.033011,0.000000
1772463664.912084,6.844632,0.088183,0.436837,0.042282,0.000000
1772463664.924538,6.857087,0.086937,0.419081,0.041876,0.000000
1772463664.937250,6.869799,0.085322,0.387956,0.041878,0.000000
1772463664.949191,6.881739,0.083345,0.353006,0.039558,0.000000
1772463664.962132,6.894681,0.081154,0.319337,0.042610,0.000000
1772463664.974575,6.907123,0.078548,0.252802,0.045212,0.000000
1772463664.987298,6.919847,0.076029,0.248906,0.042914,0.000000
1772463664.999226,6.931774,0.073430,0.222144,0.037156,0.000000
1772463665.012099,6.944648,0.070856,0.213450,0.027180,0.000000
1772463665.024591,6.957139,0.068358,0.211234,0.019426,0.000000
1772463665.037458,6.970006,0.066195,0.232434,0.035596,0.000000
1772463665.049209,6.981758,0.064272,0.247453,0.041166,0.000000
1772463665.062052,6.994601,0.062787,0.280508,0.053622,0.000000
1772463665.074695,7.007243,0.062345,0.313527,0.113614,0.000000
1772463665.087556,7.020104,0.065672,0.316221,0.301602,0.000000
1772463665.099298,7.031846,0.071408,0.319897,0.377365,0.000000
1772463665.112201,7.044749,0.070479,0.293911,0.128818,0.000000
1772463665.124490,7.057038,0.068794,0.281421,0.065435,0.000000
1772463665.137754,7.070302,0.066802,0.254427,0.043148,0.000000
1772463665.149729,7.082277,0.064787,0.245423,0.033846,0.000000
1772463665.162681,7.095230,0.062895,0.252959,0.029735,0.000000
1772463665.175042,7.107590,0.060985,0.243129,0.021580,0.000000
1772463665.186874,7.119423,0.059302,0.265879,0.019629,0.000000
1772463665.199740,7.132288,0.057704,0.269396,0.016303,0.000000
1772463665.212287,7.144835,0.056315,0.287916,0.016322,0.000000
1772463665.224693,7.157241,0.055194,0.313188,0.016822,0.000000
1772463665.237828,7.170376,0.054451,0.346817,0.019331,0.000000
1772463665.249506,7.182054,0.054618,0.398466,0.043215,0.000000
1772463665.262299,7.194847,0.055567,0.425927,0.067538,0.000000
1772463665.275087,7.207635,0.057565,0.479393,0.071050,0.000000
1772463665.287787,7.220335,0.060149,0.523327,0.056971,0.000000
1772463665.299317,7.231865,0.063414,0.567678,0.043938,0.000000
1772463665.312342,7.244890,0.066713,0.583797,0.034968,0.000000
1772463665.324961,7.257510,0.070411,0.608623,0.029422,0.000000
1772463665.337717,7.270266,0.074370,0.618637,0.033800,0.000000
1772463665.349508,7.282057,0.078074,0.613961,0.036680,0.000000
1772463665.362498,7.295047,0.081077,0.603262,0.030575,0.000000
1772463665.374851,7.307400,0.083053,0.579662,0.022951,0.000000
1772463665.387772,7.320320,0.083908,0.545526,0.015390,0.000000
1772463665.399209,7.331757,0.083499,0.490093,0.009545,0.000000
1772463665.411903,7.344451,0.083863,0.484303,0.054838,0.000000
1772463665.424434,7.356983,0.082609,0.437164,0.008210,0.000000
1772463665.437226,7.369774,0.081470,0.444611,0.004426,0.000000
1772463665.448961,7.381510,0.079910,0.408261,0.004028,0.000000
1772463665.462494,7.395042,0.079248,0.466921,0.005247,0.000000
1772463665.475164,7.407712,0.078470,0.454643,0.007797,0.000000
1772463665.487536,7.420084,0.078295,0.486534,0.010896,0.000000
1772463665.499220,7.431768,0.078095,0.483893,0.011626,0.000000
1772463665.511865,7.444413,0.077713,0.475216,0.008826,0.000000
1772463665.524853,7.457401,0.078508,0.537562,0.008407,0.000000
1772463665.537727,7.470275,0.081170,0.613155,0.009705,0.000000
1772463665.549304,7.481852,0.083778,0.613630,0.011997,0.000000
1772463665.562011,7.494559,0.088103,0.674097,0.009182,0.000000
1772463665.574819,7.507367,0.090020,0.605627,0.007823,0.000000
1772463665.587612,7.520160,0.091054,0.575784,0.007491,0.000000
1772463665.598909,7.531458,0.089989,0.474007,0.007900,0.000000
1772463665.611940,7.544488,0.088709,0.452651,0.012062,0.000000
1772463665.624620,7.557168,0.087121,0.419391,0.019261,0.000000
1772463665.637517,7.570065,0.085389,0.393422,0.027874,0.000000
1772463665.649086,7.581634,0.083693,0.391661,0.025572,0.000000
1772463665.661732,7.594280,0.081779,0.371711,0.019199,0.000000
1772463665.674673,7.607221,0.080036,0.382792,0.014969,0.000000
1772463665.687774,7.620322,0.078671,0.409654,0.012690,0.000000
1772463665.698877,7.631426,0.077556,0.423591,0.012838,0.000000
1772463665.711885,7.644433,0.076483,0.422589,0.012807,0.000000
1772463665.724287,7.656835,0.075899,0.452455,0.013650,0.000000
1772463665.737441,7.669989,0.075593,0.468516,0.013473,0.000000
1772463665.748875,7.681423,0.074755,0.433782,0.011731,0.000000
1772463665.761530,7.694078,0.073684,0.415485,0.009250,0.000000
1772463665.774697,7.707246,0.072878,0.433865,0.007003,0.000000
1772463665.787739,7.720287,0.072408,0.456306,0.005407,0.000000
1772463665.799009,7.731557,0.072117,0.467599,0.004324,0.000000
1772463665.811779,7.744328,0.071738,0.454374,0.010899,0.000000
1772463665.824409,7.756958,0.072040,0.467481,0.037928,0.000000
1772463665.837361,7.769910,0.073432,0.449865,0.110431,0.000000
1772463665.848855,7.781404,0.075245,0.499690,0.081504,0.000000
1772463665.861920,7.794468,0.077106,0.533338,0.053502,0.000000
1772463665.874757,7.807305,0.079710,0.566293,0.052102,0.000000
1772463665.887605,7.820153,0.083742,0.604441,0.064433,0.000000
1772463665.899312,7.831860,0.090466,0.657964,0.086810,0.000000
1772463665.912271,7.844819,0.098365,0.684854,0.093777,0.000000
1772463665.924899,7.857447,0.106739,0.737094,0.059729,0.000000
1772463665.937597,7.870145,0.115247,0.767611,0.040422,0.000000
1772463665.948996,7.881544,0.125495,0.822610,0.026824,0.000000
1772463665.961754,7.894302,0.136251,0.842789,0.025088,0.000000
1772463665.974723,7.907271,0.147030,0.847089,0.030716,0.000000
1772463665.987419,7.919968,0.157371,0.847786,0.031785,0.000000
1772463665.998980,7.931529,0.166554,0.828894,0.039368,0.000000
1772463666.011706,7.944254,0.174476,0.804842,0.048972,0.000000
1772463666.024804,7.957352,0.181695,0.786381,0.061812,0.000000
1772463666.037666,7.970214,0.187298,0.757277,0.067280,0.000000
1772463666.048865,7.981413,0.190933,0.722845,0.067964,0.000000
1772463666.061573,7.994121,0.191360,0.659452,0.062626,0.000000
1772463666.074415,8.006964,0.191494,0.659452,0.055754,0.000000
1772463666.087657,8.020206,0.189039,0.585473,0.055401,0.000000
1772463666.098923,8.031471,0.185435,0.551989,0.043700,0.000000
1772463666.111996,8.044544,0.180382,0.487699,0.035482,0.000000
1772463666.124643,8.057191,0.174907,0.460408,0.024924,0.000000
1772463666.137676,8.070224,0.168703,0.391355,0.023221,0.000000
1772463666.149043,8.081591,0.162603,0.378386,0.018399,0.000000
1772463666.162320,8.094869,0.156500,0.348263,0.018936,0.000000
1772463666.175235,8.107783,0.150441,0.318345,0.020120,0.000000
1772463666.187527,8.120076,0.144272,0.275850,0.007786,0.000000
1772463666.199414,8.131962,0.138279,0.257061,0.005387,0.000000
1772463666.212833,8.145381,0.132534,0.248726,0.004798,0.000000
1772463666.225049,8.157597,0.127015,0.237693,0.004811,0.000000
1772463666.237709,8.170257,0.121880,0.256080,0.005445,0.000000
1772463666.248933,8.181481,0.116964,0.248991,0.006161,0.000000
1772463666.261760,8.194308,0.112564,0.289528,0.007985,0.000000
1772463666.276007,8.208555,0.108390,0.288308,0.010097,0.000000
1772463666.287752,8.220300,0.104654,0.315405,0.013256,0.000000
1772463666.298964,8.231512,0.101353,0.339442,0.017676,0.000000
1772463666.311702,8.244250,0.098467,0.356457,0.026060,0.000000
1772463666.324727,8.257275,0.095897,0.354121,0.044354,0.000000
1772463666.337608,8.270157,0.093290,0.334980,0.048076,0.000000
1772463666.348980,8.281528,0.090371,0.300230,0.035941,0.000000
1772463666.361782,8.294331,0.087527,0.284672,0.042870,0.000000
1772463666.374884,8.307432,0.084856,0.270505,0.060780,0.000000
1772463666.387879,8.320427,0.082279,0.246214,0.080146,0.000000
1772463666.398765,8.331313,0.079635,0.226900,0.073757,0.000000
1772463666.411644,8.344193,0.076900,0.222036,0.044762,0.000000
1772463666.424581,8.357129,0.074131,0.202780,0.033815,0.000000
1772463666.437563,8.370111,0.071463,0.204284,0.025085,0.000000
1772463666.448801,8.381349,0.068920,0.203514,0.024212,0.000000
1772463666.461553,8.394101,0.066504,0.203514,0.024028,0.000000
1772463666.474238,8.406786,0.064231,0.204788,0.027304,0.000000
1772463666.487254,8.419802,0.062061,0.199627,0.030307,0.000000
1772463666.498817,8.431365,0.059987,0.197809,0.029694,0.000000
1772463666.511599,8.444148,0.058004,0.195742,0.029183,0.000000
1772463666.524324,8.456873,0.056151,0.202207,0.028776,0.000000
1772463666.537212,8.469760,0.054392,0.202207,0.029190,0.000000
1772463666.548813,8.481361,0.052732,0.202207,0.031211,0.000000
1772463666.561932,8.494481,0.051128,0.195742,0.032514,0.000000
1772463666.574340,8.506889,0.049632,0.195742,0.037862,0.000000
1772463666.587173,8.519722,0.048252,0.195742,0.045603,0.000000
1772463666.598900,8.531448,0.047060,0.202207,0.060167,0.000000
1772463666.611687,8.544235,0.046138,0.220736,0.074420,0.000000
1772463666.624374,8.556923,0.045482,0.220614,0.103981,0.000000
1772463666.637193,8.569741,0.045099,0.221067,0.131592,0.000000
1772463666.648895,8.581444,0.044956,0.222091,0.153703,0.000000
1772463666.661823,8.594371,0.044800,0.214755,0.158978,0.000000
1772463666.674395,8.606943,0.044918,0.214755,0.184044,0.000000
1772463666.687058,8.619607,0.045372,0.214755,0.212624,0.000000
1772463666.698833,8.631382,0.046224,0.214755,0.243298,0.000000
1772463666.711593,8.644141,0.047520,0.214755,0.274449,0.000000
1772463666.724305,8.656853,0.049297,0.214755,0.304899,0.000000
1772463666.737543,8.670091,0.051006,0.192686,0.328145,0.000000
1772463666.748929,8.681477,0.051376,0.209034,0.234915,0.000000
1772463666.762535,8.695083,0.052482,0.204866,0.288279,0.000000
1772463666.774951,8.707500,0.054022,0.204866,0.315446,0.000000
1772463666.787859,8.720407,0.055739,0.216457,0.316766,0.000000
1772463666.799264,8.731812,0.058792,0.216343,0.379065,0.000000
1772463666.812156,8.744704,0.061139,0.213972,0.358974,0.000000
1772463666.824454,8.757002,0.062063,0.226531,0.283999,0.000000
1772463666.837252,8.769800,0.061572,0.226736,0.193561,0.000000
1772463666.848820,8.781369,0.060396,0.226736,0.127351,0.000000
1772463666.861779,8.794327,0.058945,0.213581,0.100461,0.000000
1772463666.874517,8.807066,0.057609,0.213581,0.105867,0.000000
1772463666.887185,8.819733,0.056403,0.213581,0.113973,0.000000
1772463666.898936,8.831484,0.055332,0.212612,0.123912,0.000000
1772463666.911497,8.844045,0.054446,0.214452,0.137177,0.000000
1772463666.924369,8.856917,0.053516,0.198999,0.142616,0.000000
1772463666.937357,8.869906,0.052769,0.202767,0.154074,0.000000
1772463666.948987,8.881535,0.051851,0.191962,0.141055,0.000000
1772463666.961810,8.894358,0.050946,0.197319,0.131890,0.000000
1772463666.974401,8.906950,0.049960,0.197319,0.115716,0.000000
1772463666.987245,8.919793,0.049077,0.204315,0.115702,0.000000
1772463666.999039,8.931588,0.048170,0.201942,0.109196,0.000000
1772463667.011644,8.944192,0.047433,0.210340,0.116743,0.000000
1772463667.024662,8.957210,0.046731,0.213042,0.113870,0.000000
1772463667.037544,8.970093,0.046067,0.213042,0.114263,0.000000
1772463667.049043,8.981591,0.045481,0.213042,0.119672,0.000000
1772463667.062109,8.994658,0.044872,0.199602,0.126782,0.000000
1772463667.074937,9.007485,0.044023,0.187945,0.101842,0.000000
1772463667.087355,9.019904,0.042999,0.177173,0.077813,0.000000
1772463667.098948,9.031496,0.041866,0.167333,0.057704,0.000000
1772463667.111715,9.044263,0.040630,0.146434,0.043830,0.000000
1772463667.124578,9.057126,0.039414,0.145014,0.034997,0.000000
1772463667.137753,9.070301,0.038249,0.147984,0.029816,0.000000
1772463667.149272,9.081820,0.037182,0.158663,0.028754,0.000000
1772463667.162724,9.095273,0.036201,0.163179,0.031843,0.000000
1772463667.175248,9.107796,0.035307,0.185140,0.018666,0.000000
1772463667.187926,9.120475,0.034587,0.200042,0.030570,0.000000
1772463667.199881,9.132429,0.034396,0.214407,0.095619,0.000000
1772463667.213061,9.145610,0.034166,0.231248,0.072073,0.000000
1772463667.224947,9.157496,0.033897,0.273669,0.022710,0.000000
1772463667.237710,9.170258,0.033838,0.310393,0.012259,0.000000
1772463667.249249,9.181798,0.033757,0.310280,0.009193,0.000000
1772463667.262260,9.194809,0.033880,0.334749,0.008968,0.000000
1772463667.275013,9.207561,0.034260,0.363181,0.008785,0.000000
1772463667.288173,9.220721,0.034744,0.373595,0.010411,0.000000
1772463667.299367,9.231915,0.035419,0.391062,0.012531,0.000000
1772463667.312322,9.244870,0.035928,0.376590,0.015200,0.000000
1772463667.325106,9.257654,0.036522,0.384222,0.017481,0.000000
1772463667.337476,9.270025,0.037015,0.376084,0.019218,0.000000
1772463667.349336,9.281885,0.037414,0.369295,0.019685,0.000000
1772463667.362211,9.294759,0.037734,0.363841,0.019527,0.000000
1772463667.374692,9.307241,0.038176,0.375815,0.020370,0.000000
1772463667.387839,9.320388,0.038376,0.356877,0.018607,0.000000
1772463667.399332,9.331880,0.038792,0.373901,0.022850,0.000000
1772463667.412077,9.344626,0.039033,0.356877,0.025574,0.000000
1772463667.424589,9.357137,0.039477,0.360669,0.041442,0.000000
1772463667.437591,9.370139,0.039900,0.360745,0.041523,0.000000
1772463667.448923,9.381471,0.040338,0.365714,0.039657,0.000000
1772463667.462018,9.394567,0.040774,0.370022,0.037123,0.000000
1772463667.474762,9.407310,0.041296,0.382266,0.033851,0.000000
1772463667.487731,9.420279,0.041751,0.382266,0.030532,0.000000
1772463667.499206,9.431755,0.042571,0.413673,0.029359,0.000000
1772463667.512269,9.444818,0.043462,0.425298,0.025815,0.000000
1772463667.524566,9.457115,0.044759,0.456822,0.023978,0.000000
1772463667.537732,9.470281,0.046106,0.466003,0.021785,0.000000
1772463667.548997,9.481545,0.047746,0.489132,0.019434,0.000000
1772463667.561801,9.494349,0.049658,0.511422,0.015825,0.000000
1772463667.574620,9.507168,0.052233,0.548010,0.015115,0.000000
1772463667.587790,9.520338,0.054995,0.564164,0.012465,0.000000
1772463667.598960,9.531508,0.058141,0.585602,0.011949,0.000000
1772463667.612152,9.544701,0.061108,0.585602,0.011099,0.000000
1772463667.624729,9.557277,0.064737,0.614240,0.012010,0.000000
1772463667.637844,9.570393,0.069084,0.641443,0.014252,0.000000
1772463667.649251,9.581799,0.074030,0.663831,0.016199,0.000000
1772463667.662150,9.594698,0.079156,0.673505,0.018522,0.000000
1772463667.674742,9.607290,0.084796,0.696316,0.016198,0.000000
1772463667.688171,9.620719,0.091063,0.717574,0.017624,0.000000
1772463667.698884,9.631432,0.096539,0.704454,0.018996,0.000000
1772463667.711700,9.644248,0.102017,0.698015,0.032280,0.000000
1772463667.724784,9.657332,0.105661,0.679775,0.009960,0.000000
1772463667.737288,9.669837,0.108635,0.668301,0.007615,0.000000
1772463667.748857,9.681405,0.110590,0.641634,0.007870,0.000000
1772463667.761557,9.694106,0.111660,0.613258,0.010038,0.000000
1772463667.774854,9.707402,0.112550,0.606965,0.011874,0.000000
1772463667.787133,9.719681,0.111987,0.544561,0.018875,0.000000
1772463667.798862,9.731410,0.111303,0.518673,0.038054,0.000000
1772463667.811811,9.744359,0.110575,0.451760,0.101458,0.000000
1772463667.824622,9.757170,0.114420,0.351071,0.355625,0.000000
1772463667.837658,9.770206,0.110961,0.291273,0.098834,0.000000
1772463667.848850,9.781398,0.106666,0.255219,0.012648,0.000000
1772463667.861698,9.794246,0.102225,0.194266,0.004007,0.000000
1772463667.874748,9.807297,0.097888,0.166467,0.003054,0.000000
1772463667.887868,9.820417,0.093760,0.164606,0.002956,0.000000
1772463667.898913,9.831461,0.089760,0.142634,0.003074,0.000000
1772463667.911888,9.844436,0.085947,0.137644,0.003872,0.000000
1772463667.924839,9.857388,0.082325,0.136418,0.005475,0.000000
1772463667.937785,9.870333,0.078906,0.139154,0.009071,0.000000
1772463667.948927,9.881475,0.075644,0.133052,0.011190,0.000000
1772463667.961806,9.894355,0.072586,0.139124,0.016888,0.000000
1772463667.975258,9.907806,0.069749,0.147360,0.026859,0.000000
1772463667.988164,9.920713,0.067181,0.159059,0.045521,0.000000
1772463667.999344,9.931892,0.064996,0.172974,0.081326,0.000000
1772463668.012411,9.944959,0.064888,0.271997,0.187595,0.000000
1772463668.024940,9.957489,0.063773,0.271997,0.105408,0.000000
1772463668.038014,9.970563,0.063753,0.423907,0.037479,0.000000
1772463668.048952,9.981500,0.064338,0.475782,0.023043,0.000000
1772463668.061903,9.994452,0.066013,0.538071,0.017615,0.000000
1772463668.074811,10.007360,0.069109,0.600673,0.015454,0.000000
1772463668.087743,10.020291,0.072293,0.610879,0.013841,0.000000
1772463668.099099,10.031647,0.077196,0.670526,0.012852,0.000000
1772463668.112026,10.044574,0.081833,0.670526,0.012236,0.000000
1772463668.124112,10.056660,0.087473,0.703485,0.012482,0.000000
1772463668.137075,10.069624,0.092872,0.703485,0.013525,0.000000
1772463668.148822,10.081371,0.097429,0.687249,0.014869,0.000000
1772463668.161807,10.094355,0.101428,0.674944,0.018257,0.000000
1772463668.175250,10.107799,0.105937,0.689053,0.023025,0.000000
1772463668.187604,10.120153,0.110879,0.699104,0.029560,0.000000
1772463668.199070,10.131619,0.115520,0.693519,0.033820,0.000000
1772463668.211841,10.144389,0.120263,0.697070,0.038400,0.000000
1772463668.224672,10.157220,0.124161,0.680734,0.039766,0.000000
1772463668.237174,10.169723,0.127412,0.665400,0.043539,0.000000
1772463668.248890,10.181439,0.129728,0.639591,0.048544,0.000000
1772463668.262234,10.194782,0.132024,0.620359,0.070394,0.000000
1772463668.274336,10.206884,0.133490,0.542883,0.127468,0.000000
1772463668.287311,10.219859,0.135782,0.540438,0.155393,0.000000
1772463668.298879,10.231427,0.137653,0.520561,0.166824,0.000000
1772463668.311781,10.244330,0.139474,0.508772,0.179804,0.000000
1772463668.324375,10.256924,0.140151,0.441725,0.216041,0.000000
1772463668.337183,10.269731,0.139916,0.441725,0.187586,0.000000
1772463668.348837,10.281385,0.137797,0.412537,0.142466,0.000000
1772463668.361893,10.294441,0.134945,0.406655,0.106938,0.000000
1772463668.374422,10.306971,0.132096,0.393365,0.112524,0.000000
1772463668.387757,10.320305,0.129424,0.367536,0.140350,0.000000
1772463668.398866,10.331414,0.126664,0.354657,0.140640,0.000000
1772463668.411760,10.344308,0.123653,0.355200,0.116235,0.000000
1772463668.424400,10.356948,0.120004,0.324344,0.089570,0.000000
1772463668.437437,10.369986,0.116060,0.298219,0.071982,0.000000
1772463668.448960,10.381508,0.112253,0.296404,0.067631,0.000000
1772463668.461748,10.394296,0.108503,0.264938,0.084558,0.000000
1772463668.474202,10.406751,0.104788,0.242189,0.089683,0.000000
1772463668.487312,10.419860,0.100928,0.211208,0.076403,0.000000
1772463668.498903,10.431451,0.097033,0.201595,0.048873,0.000000
1772463668.511439,10.443987,0.093261,0.191039,0.046140,0.000000
1772463668.524404,10.456952,0.089631,0.186778,0.041627,0.000000
1772463668.537184,10.469733,0.086068,0.170034,0.034265,0.000000
1772463668.549299,10.481847,0.082690,0.164351,0.041464,0.000000
1772463668.562159,10.494707,0.079539,0.168853,0.049372,0.000000
1772463668.574818,10.507366,0.076631,0.176456,0.058717,0.000000
1772463668.587940,10.520489,0.073967,0.181028,0.072324,0.000000
1772463668.599330,10.531878,0.071584,0.198362,0.079415,0.000000
1772463668.611563,10.544111,0.069574,0.231217,0.082873,0.000000
