timestamp,iteration,frame_duration_ms,frame_frequency_hz,K_norm,K_delta_norm,Q_norm,R_norm,input_jump,pinocchio_time_ms,alpha,prediction_displacement_norm,innovation_norm,correction_norm
1772534721.2920861,1,0.9682178497314453,1032.8254124599853,2.0581949918003932,0.0,0.00046349882296118223,0.001407359050213237,0.0,0.05340576171875,0.2,0.0,0.0,0.7913425868173147
1772534721.3040006,2,1.0983943939208984,910.4197959626655,1.0407522536653717,1.0290662145040363,0.0009620594612630873,0.001407359050213237,0.0017453291479646,0.07843971252441406,0.2,2.8191006013829946e-06,2.8191006013829946e-06,0.2912114429518595
1772534721.3165002,3,1.1935234069824219,837.8553735517379,0.7427167181786722,0.36600096581750063,0.000875907331025323,0.001407359050213237,0.0017453291479646,0.07843971252441406,0.2,0.000587177498681377,0.000587177498681377,0.17095851111123156
1772534721.3288457,4,0.8807182312011719,1135.4369247428262,0.6864223913011739,0.24263251442121275,0.0008345243201999908,0.001407359050213237,0.0,0.07843971252441406,0.2,0.001972929279350201,0.001972929279350201,0.11983201429975461
1772534721.341539,5,0.9505748748779297,1051.9949836970152,0.7689970995996914,0.22280754547856146,0.0008131799348703905,0.001407359050213237,0.0017453291479646,0.07843971252441406,0.2,0.004213120894869298,0.004213120894869298,0.09294626898463598
1772534721.3539813,6,0.9019374847412109,1108.7242928892413,0.9263696087005071,0.22424414306479312,0.0008014683476171561,0.001407359050213237,0.0017453291479646,0.07843971252441406,0.2,0.00731124620211298,0.00731124620211298,0.0780702553783864
1772534721.367024,7,1.3914108276367188,718.6949965729953,1.1215149458533213,0.2292622189334963,0.0007949989131497883,0.001407359050213237,0.0,0.09298324584960938,0.2,0.011445274305020594,0.011445274305020594,0.0688460140428917
1772534721.378922,8,1.0764598846435547,928.9709856035438,1.3101034275470729,0.20716359306607496,0.0007922997109202857,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.01567049761921472,0.01567049761921473,0.06233588221731812
1772534721.3915002,9,1.1186599731445312,893.926683716965,1.5033782970105252,0.2043119140169242,0.0007931004040746746,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.021616477570858984,0.021616477570858984,0.05818672566707217
1772534721.4039812,10,1.1508464813232422,868.9256266832401,1.6705762539903857,0.1740715229553825,0.0007975639532820648,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.027269100357471977,0.027269100357471977,0.05396153650089324
1772534721.4160705,11,0.7956027984619141,1256.9086005394067,1.803907329116143,0.13857731299106257,0.0008063345688994382,0.001407359050213237,0.0,0.09298324584960938,0.2,0.032786905565285386,0.032786905565285386,0.049922634224543724
1772534721.4289339,12,1.0542869567871094,948.5083672546359,1.911660240489302,0.11344045086107506,0.0008198827527089571,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.03894515223648512,0.03894515223648512,0.04582499981307793
1772534721.4402425,13,0.46634674072265625,2144.3271983640084,1.965169030935779,0.06476140005943219,0.0008386506181194127,0.001407359050213237,0.0,0.09298324584960938,0.2,0.0413242171836855,0.0413242171836855,0.04111549853482006
1772534721.453596,14,0.9701251983642578,1030.794789874662,2.0343635021056934,0.08099129821299825,0.0008615405801668793,0.001407359050213237,0.0,0.09298324584960938,0.2,0.050065093856910194,0.050065093856910194,0.035551216070406254
1772534721.4664748,15,1.1012554168701172,908.0545572634769,2.0727770254573743,0.06075798686403223,0.0008892924527278504,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.05339266426033813,0.05339266426033813,0.030111805594326066
1772534721.479571,16,1.2784004211425781,782.2275270421485,2.0985044247629334,0.05827138531667835,0.000919049731670433,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.05722929008770581,0.05722929008770581,0.025264047245147907
1772534721.4907174,17,0.8459091186523438,1182.1600901916572,2.074483173579187,0.05992904481896435,0.0009489065031163211,0.001407359050213237,0.0,0.09298324584960938,0.2,0.05310763482444086,0.05310763482444086,0.021379803586040344
1772534721.5032346,18,0.6880760192871094,1453.3277893277893,2.093214097544367,0.06499561908936673,0.0009738468676124923,0.001407359050213237,0.0017453291479646,0.09298324584960938,0.2,0.06075504780739779,0.06075504780739779,0.016167167229971392
1772534721.5159717,19,0.7596015930175781,1316.4795982423102,2.1056133095657534,0.06979434517983862,0.0009942476202914067,0.001407359050213237,0.0,0.09298324584960938,0.2,0.061948637296712496,0.06194863729671249,0.012985802203772807
