timestamp,iteration,frame_duration_ms,frame_frequency_hz,K_norm,K_delta_norm,Q_norm,R_norm,input_jump,pinocchio_time_ms,alpha,prediction_displacement_norm,innovation_norm,correction_norm
1772535863.537888,1,1.1472702026367188,871.6342477140482,2.627449930025144,0.0,7.77444723105757e-06,0.05314199413318291,0.0,0.043392181396484375,1.0,0.0,0.0,2.040214326304448
1772535863.5488005,2,0.6372928619384766,1569.1372989150766,1.330647942161251,1.3132406780753005,1.0774866555307974e-05,0.05314199413318291,0.0017453359098970611,0.043392181396484375,1.0,5.694987402991237e-06,5.694987402995203e-06,0.007118369513259521
1772535863.5616767,3,0.8356571197509766,1196.6630527817404,0.9510920192310948,0.4607563763795367,1.0754818937063605e-05,0.05314199413318291,0.0017453359098970611,0.043392181396484375,1.0,1.6613613547274345e-05,1.6613613547274345e-05,0.002459486899974843
1772535863.573557,4,0.5450248718261719,1834.7786526684165,0.8365026214866728,0.257136159481663,1.0747723065008183e-05,0.05314199413318291,0.0017453359098970611,0.043392181396484375,1.0,2.6331160937997666e-05,2.633116093799989e-05,0.0012495665927423792
1772535863.5866594,5,0.7832050323486328,1276.8048706240488,0.857614623647068,0.20110790893776306,1.0744315852537915e-05,0.05314199413318291,0.0017453359098970611,0.043392181396484375,1.0,3.879885596828255e-05,3.879885596828189e-05,0.0007954674623132011
1772535863.598451,6,0.5309581756591797,1883.3875168387965,0.9220167425566856,0.15382749535802154,1.0741988338639222e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,4.643211878335978e-05,4.643211878335978e-05,0.0005365829247194
1772535863.6111543,7,0.7028579711914062,1422.7625508819538,1.0201350367908923,0.14583588993595867,1.0740361740070894e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,5.8734478103945435e-05,5.8734478103943226e-05,0.000386022648210518
1772535863.6237547,8,0.6935596466064453,1441.837057408044,1.1230189076489772,0.12932706311706033,1.0739120397106735e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,6.861598761757223e-05,6.861598761757297e-05,0.0002885986721768466
1772535863.6362364,9,0.6613731384277344,1512.0057678442681,1.2166641256352713,0.10897218360900597,1.0738123063993532e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,7.647812166944994e-05,7.64781216694546e-05,0.0002200579855159446
1772535863.6490974,10,0.8618831634521484,1160.2500691562932,1.3044434231993263,0.09697881081126411,1.0737295072956084e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,8.579239038285845e-05,8.579239038285996e-05,0.0001685397137081486
1772535863.6612992,11,0.72479248046875,1379.7052631578947,1.3695455199711006,0.07073757247372137,1.0736584947946445e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,8.934487447988856e-05,8.934487447988903e-05,0.00012774893983736498
1772535863.6736617,12,0.6835460662841797,1462.9591907917684,1.4232101605410001,0.05713959979934094,1.073597943769347e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,9.541785618629794e-05,9.541785618629794e-05,9.422510640862947e-05
1772535863.6865513,13,0.8490085601806641,1177.8444257231115,1.469285924419094,0.04814339505864897,1.0735451261631393e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.000102419029757224,0.00010241902975722468,6.576630481048959e-05
1772535863.6986387,14,0.6067752838134766,1648.0565815324164,1.4918710240475215,0.0238216747621383,1.0734984077051268e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.00010146962519407239,0.00010146962519407223,4.196409432720613e-05
1772535863.7113678,15,0.7472038269042969,1338.322910019145,1.5088972124446207,0.01767422285789942,1.073458831055082e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.0001063642709731952,0.0001063642709731952,2.2119885882305795e-05
1772535863.723681,16,0.7257461547851562,1377.892247043364,1.50885860651657,0.002409594965972522,1.0734238855763435e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.00010449821929640284,0.00010449821929640284,1.1063781708413924e-05
1772535863.7366774,17,0.9057521820068359,1104.054751250329,1.5086347772481548,0.0028575039064721525,1.0733950983569863e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.0001093342417212652,0.0001093342417212652,1.7186523289637714e-05
1772535863.749626,18,1.0170936584472656,983.1936240037506,1.497962543953271,0.011507524787533148,1.0733715823641709e-05,0.05314199413318291,0.0,0.043392181396484375,1.0,0.00010823151474549048,0.00010823151474549048,2.2796752513974033e-05
1772535863.7621028,19,1.211404800415039,825.4878960834482,1.4728224129387086,0.025886422199514782,1.0733518098229268e-05,0.05314199413318291,0.0,0.05698204040527344,1.0,0.00010309746664110991,0.00010309746664110991,2.8483370199866664e-05
1772535863.7747333,20,1.2657642364501953,790.0365417216049,1.446594008574055,0.027113854801562674,1.0733361453445195e-05,0.05314199413318291,0.0,0.06222724914550781,1.0,0.00010379475089741292,0.00010379475089741292,3.412310892969266e-05
1772535863.7871342,21,1.1746883392333984,851.2896285772275,1.4152671274711626,0.03227131624858237,1.0733227744457643e-05,0.05314199413318291,0.0,0.06222724914550781,1.0,0.00010158121614502809,0.00010158121614502901,3.869290918356161e-05
1772535863.7993577,22,1.0805130004882812,925.486319505737,1.3796760203781686,0.03657638502508259,1.0733120044557128e-05,0.05314199413318291,0.0,0.06222724914550781,1.0,9.879068902833095e-05,9.879068902833158e-05,4.223023293347342e-05
1772535863.8130634,23,1.45721435546875,686.2408376963351,1.3552754181918072,0.02564105570679178,1.0733035704160283e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,0.0001056926291551694,0.0001056926291551694,4.633516025785291e-05
1772535863.8238215,24,0.6401538848876953,1562.1243947858472,1.3060220836603902,0.050272841558664634,1.0732952231003109e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,8.881786771868262e-05,8.881786771868262e-05,0.00033360890568817744
1772535863.836589,25,0.8358955383300781,1196.3217341699942,1.2721259656731418,0.03503634826552941,1.0733043645771446e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,9.348175774569083e-05,9.348175774568844e-05,5.372394221422556e-05
1772535863.848822,26,0.7793903350830078,1283.0541449984705,1.2349173939690103,0.038340148652904006,1.0732987084773517e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.99185496513525e-05,8.991854965135704e-05,5.129676761487674e-05
1772535863.8613012,27,0.7321834564208984,1365.7779225008142,1.2008896318058087,0.0352044822262644,1.0732947913793703e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,9.027234729103026e-05,9.027234729103011e-05,4.972978599563868e-05
1772535863.8732274,28,0.4584789276123047,2181.1253250130007,1.1639423304843117,0.03810659897583772,1.073291603233793e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.623913851419108e-05,8.623913851419108e-05,4.815526866871542e-05
1772535863.8863742,29,0.8454322814941406,1182.8268471517204,1.1347830519579882,0.030406730425543368,1.0732898520261307e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.97769814051852e-05,8.977698140518074e-05,4.757555545557649e-05
1772535863.899504,30,1.1506080627441406,869.1056775797762,1.1067012144734023,0.0293515064073186,1.0732879522679611e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.920043151519804e-05,8.920043151519804e-05,4.706225910691445e-05
1772535863.9118311,31,1.2683868408203125,788.403007518797,1.0729170811891353,0.034987973492861243,1.0732867164961787e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.296815765637334e-05,8.296815765637306e-05,4.591334042342714e-05
1772535863.9231756,32,0.4038810729980469,2475.9763872491144,1.0404438684989044,0.03368209576300032,1.0732869969794126e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,8.120799145354563e-05,8.12079914535455e-05,0.0003006295399854532
1772535863.9364052,33,0.7486343383789062,1335.7656050955413,1.0166657779876502,0.025089683993525715,1.0732997453862434e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,8.435588209819131e-05,8.435588209819345e-05,5.86870649695949e-05
1772535863.9499946,34,1.2996196746826172,769.4558796551091,0.9944687023208046,0.023534979026663315,1.0732986377900479e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.440408652221536e-05,8.440408652221536e-05,5.4415022410363265e-05
1772535863.9618688,35,1.2559890747070312,796.1852695520122,0.9637367649210825,0.03195254171019135,1.0732979475872522e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.564418535189382e-05,7.564418535189382e-05,4.99838856420764e-05
1772535863.9734797,36,0.6220340728759766,1607.6289766193945,0.9371608434686142,0.0278168754892003,1.0732989632295725e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.631208581245656e-05,7.63120858124592e-05,4.662141853896935e-05
1772535863.9863384,37,0.5216598510742188,1916.9579524680073,0.9176542877948363,0.020845937152673275,1.0732999205246647e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.030446722289715e-05,8.030446722289715e-05,4.430162621402253e-05
1772535863.9990952,38,0.9305477142333984,1074.6359210863438,0.8953172968788932,0.023606493773952703,1.0733003762321479e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.634965271360266e-05,7.63496527136032e-05,4.191949112235426e-05
1772535864.0107632,39,0.5044937133789062,1982.1852551984878,0.871712168207009,0.02484906102111414,1.0733015933556483e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.31080172038605e-05,7.310801720386098e-05,3.973602231379537e-05
1772535864.0242984,40,0.7572174072265625,1320.624685138539,0.858349711448412,0.014854710619941005,1.0733033142496157e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,8.053515842644605e-05,8.053515842644656e-05,3.881350742421354e-05
1772535864.0361753,41,0.5621910095214844,1778.754877014419,0.836440004470112,0.02315051660601603,1.0733040049013622e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.155992850877404e-05,7.155992850877404e-05,3.692633116421873e-05
1772535864.049014,42,0.8027553558349609,1245.7095337095336,0.8201137129360005,0.01764101862383208,1.0733060607855823e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.469263839864139e-05,7.469263839864139e-05,3.5921519266875745e-05
1772535864.0611062,43,0.7076263427734375,1413.1752021563343,0.8015733986773329,0.019792586454789957,1.073307632090219e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.099647225901157e-05,7.099647225901146e-05,3.461345869498111e-05
1772535864.0733573,44,0.5152225494384766,1940.9088385006942,0.7861213916694839,0.01674460995207244,1.0733096808391787e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,7.211966296529686e-05,7.211966296529696e-05,0.0002774717789325493
1772535864.0864487,45,0.7483959197998047,1336.19114367633,0.7741507336712184,0.013365341610981907,1.0733226273177101e-05,0.05314199413318291,0.0017453359098970611,0.06937980651855469,1.0,7.330822150453758e-05,7.330822150453758e-05,4.64160929184626e-05
1772535864.0991194,46,0.8132457733154297,1229.6405746115508,0.7606465452073815,0.014803034343184394,1.073323079015663e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,7.083766380109784e-05,7.083766380109752e-05,4.2406789154462304e-05
1772535864.1110423,47,0.7236003875732422,1381.9782537067545,0.744463879085392,0.017404344159222374,1.0733239566796477e-05,0.05314199413318291,0.0,0.06937980651855469,1.0,6.675745260958594e-05,6.675745260958695e-05,3.873975782882964e-05
