timestamp,iteration,frame_duration_ms,frame_frequency_hz,K_norm,K_delta_norm,Q_norm,R_norm,input_jump,pinocchio_time_ms,alpha,prediction_displacement_norm,innovation_norm,correction_norm
1772530661.424323,1,0.42057037353515625,2377.7233560090704,2.5089431548620196,0.0,7.194864668066435e-05,0.005669604314093989,0.0,0.018358230590820312,0.04663289888324171,0.0,0.0,0.0602603450099044
1772530661.436448,2,0.6041526794433594,1655.2107340173638,1.1591531583610297,1.3676050676390825,6.872686584357462e-05,0.002927035975080028,0.0,0.018358230590820312,0.09093415282232133,1.8416967982895934e-07,0.060260529179347225,0.032042539654860334
1772530661.4490962,3,0.6041526794433594,1655.2107340173638,0.7565204995783269,0.45503914415615804,6.566650114135163e-05,0.002026229383756187,0.0,0.018358230590820312,0.1330203432069162,4.7208058606978834e-05,0.0923502763937143,0.033020563028981834
1772530661.4608731,4,0.33164024353027344,3015.315600287563,0.6063625879947749,0.2285168578216709,6.275949408526932e-05,0.0015917787471333904,0.0,0.018358230590820312,0.17300220961571353,0.0001839228411714996,0.12555475905878116,0.033897257092722566
1772530661.4736543,5,0.45037269592285156,2220.3832715722606,0.5696689770564103,0.14910166499496083,5.9998193539659556e-05,0.0013488029546777044,0.0,0.018358230590820312,0.21098489518666363,0.0004820061003312372,0.1599340102322724,0.034751541320262126
1772530661.4861894,6,0.4513263702392578,2215.691494981511,0.5814731793092759,0.11252099046296664,5.7375344092241197e-05,0.0012058438011197734,0.0,0.018358230590820312,0.2470681057950432,0.0009476069399494412,0.19563312710063663,0.03557000635803321
1772530661.498335,7,0.35452842712402344,2820.6482851378614,0.6135552637956452,0.095929595347222,5.48840821512705e-05,0.0011235390315356179,0.0,0.018358230590820312,0.2813461627905872,0.0015893955516768786,0.23279246355090372,0.03630743180143602
1772530661.5108895,8,0.3821849822998047,2616.5339987523394,0.6619902782451655,0.09394876512791348,5.2517938945290786e-05,0.001081786332221782,0.0,0.018358230590820312,0.3139079604922613,0.0025308006868166215,0.2716305733905589,0.036976378840565725
1772530661.5232737,9,0.3523826599121094,2837.8240866035185,0.7161428758099267,0.0914200302307229,5.0270849966478885e-05,0.0010688881854612497,0.0,0.018358230590820312,0.34483683458471615,0.0036262466642372985,0.31223300028534523,0.03744993207151042
1772530661.535806,10,0.32067298889160156,3118.4416356877323,0.7758533040802391,0.09134309617555698,4.813716342916308e-05,0.0010773189732297048,0.0,0.018358230590820312,0.3742104434780871,0.005005730069368364,0.3546883642120094,0.03767318707152331
1772530661.5483036,11,0.34880638122558594,2866.92002734108,0.8356015065412341,0.08801366889522864,4.6111643836277104e-05,0.001101877955443001,0.0,0.018358230590820312,0.4021007163260143,0.006476841556296974,0.398837986134713,0.03751350815555947
1772530661.5608401,12,0.3788471221923828,2639.5871617369417,0.8945095399387641,0.08412126139994475,4.418946145039654e-05,0.0011387967725221,0.0,0.018358230590820312,0.42857399443602934,0.008129318188611564,0.44448028873277406,0.03691230725776863
1772530661.5732894,13,0.32639503479003906,3063.772096420745,0.9502733033969255,0.07848865454085768,4.236616640024329e-05,0.0011852572537937875,0.0,0.018358230590820312,0.45369138376547,0.00985574290744087,0.49124769988550476,0.035815254643027636
1772530661.585828,14,0.3681182861328125,2716.518134715026,1.001045753531029,0.0714662517086775,4.06376462564064e-05,0.0012391009291011393,0.0,0.018358230590820312,0.4775093349132818,0.0115998883599174,0.5386620938896653,0.03420598368265472
1772530661.5982392,15,0.3266334533691406,3061.5357664233575,1.045167074198716,0.06329327473356171,3.900007050321318e-05,0.001298639321074,0.0,0.018358230590820312,0.5000804038641108,0.01327756054291056,0.5861447841936078,0.032105777250562774
1772530661.610807,16,0.3502368927001953,2855.2103471749488,1.0835527233382531,0.0559362452905349,3.744982755009595e-05,0.0013625245447995685,0.0,0.018358230590820312,0.5214541162179878,0.01504403865902009,0.6332936261390462,0.029584044743869154
1772530661.6233113,17,0.3578662872314453,2794.339773484344,1.113842796061129,0.047250453598067094,3.598346249868815e-05,0.0014296596192707785,0.0,0.018358230590820312,0.5416778220890579,0.016517021610747275,0.6793935916710538,0.02670791596572717
1772530661.6358142,18,0.35071372985839844,2851.3283480625423,1.137024061173235,0.03967438132806821,3.4597618156297885e-05,0.0014991364234352971,0.0,0.018358230590820312,0.5607975076516238,0.017942029017453887,0.7240422690168439,0.023580133196076467
1772530661.6482525,19,0.3132820129394531,3192.0121765601216,1.1527383140077698,0.032562252287575186,3.3288985994130645e-05,0.001570193022116122,0.0,0.018358230590820312,0.5788584711588517,0.01911801228688532,0.7667389298956898,0.0203039191783742
1772530661.6608057,20,0.34356117248535156,2910.6897987508673,1.1625196267140712,0.027073987081152603,3.2054268557644474e-05,0.001642184540856449,0.0,0.018358230590820312,0.5959058426508839,0.020250933520851496,0.8072919953180083,0.016970770039532745
1772530661.6733289,21,0.370025634765625,2702.5154639175257,1.1660851936407977,0.02265475572291963,3.0890154434130344e-05,0.0017145633113442678,0.0,0.018358230590820312,0.6119849319814102,0.021077074022632862,0.8453376369748539,0.013673241445015956
1772530661.6858156,22,0.3578662872314453,2794.339773484344,1.1645868803955106,0.019926497729396326,2.9793305562766825e-05,0.0017868651705236415,0.0,0.018358230590820312,0.6271414078737416,0.021778240697770273,0.8807863207282326,0.010479829595026654
1772530661.6983263,23,0.36716461181640625,2723.574025974026,1.158742225504496,0.018655596421407548,2.8760355701087314e-05,0.0018586996772847262,0.0,0.018358230590820312,0.641421324030353,0.02230453214885961,0.9135669821227634,0.007446305929753582
