2026-02-22 00:46:17 | __main__             | INFO     | ================================================================================
2026-02-22 01:02:36 | __main__             | INFO     | 配置加载完成
2026-02-22 01:02:36 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 01:02:36 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 01:02:36 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 01:02:37 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 01:02:37 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 01:02:37 | __main__             | INFO     | 初始化完成！
2026-02-22 01:04:27 | __main__             | INFO     | ================================================================================
2026-02-22 01:04:27 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 01:04:27 | __main__             | INFO     | ================================================================================
2026-02-22 01:04:27 | __main__             | INFO     | 加载系统配置...
2026-02-22 01:04:27 | __main__             | INFO     | 配置加载完成
2026-02-22 01:04:27 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 01:04:27 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 01:04:27 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 01:04:28 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 01:04:28 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 01:04:28 | __main__             | INFO     | 初始化完成！
2026-02-22 01:04:54 | __main__             | INFO     | 关节使能配置:
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 0: ✅ 使能
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 1: ✅ 使能
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 2: ✅ 使能
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 3: ✅ 使能
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 4: 🔒 锁定
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 5: 🔒 锁定
2026-02-22 01:04:54 | __main__             | INFO     |   Joint 6: 🔒 锁定
2026-02-22 01:05:05 | src.control.vist_controller | ERROR    | 目标位置超出工作空间: 0.519m > 0.517m
2026-02-22 01:05:05 | __main__             | WARNING  | 控制失败: 目标位置超出工作空间 (0.519m > 0.517m)
2026-02-22 01:05:05 | src.control.vist_controller | ERROR    | 目标位置超出工作空间: 0.519m > 0.517m
2026-02-22 01:05:05 | __main__             | WARNING  | 控制失败: 目标位置超出工作空间 (0.519m > 0.517m)
2026-02-22 01:05:05 | src.control.vist_controller | ERROR    | 目标位置超出工作空间: 0.518m > 0.517m
2026-02-22 01:05:05 | __main__             | WARNING  | 控制失败: 目标位置超出工作空间 (0.518m > 0.517m)
2026-02-22 01:05:44 | __main__             | INFO     | 真机控制器已退出
2026-02-22 10:11:28 | __main__             | INFO     | ================================================================================
2026-02-22 10:11:28 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 10:11:28 | __main__             | INFO     | ================================================================================
2026-02-22 10:11:28 | __main__             | INFO     | 加载系统配置...
2026-02-22 10:11:28 | __main__             | INFO     | 配置加载完成
2026-02-22 10:11:28 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 10:11:28 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 10:11:28 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 10:11:30 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 10:11:30 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 10:11:30 | __main__             | INFO     | 初始化完成！
2026-02-22 10:11:52 | __main__             | INFO     | 关节使能配置:
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 0: ✅ 使能
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 1: ✅ 使能
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 2: ✅ 使能
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 3: ✅ 使能
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 4: 🔒 锁定
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 5: 🔒 锁定
2026-02-22 10:11:52 | __main__             | INFO     |   Joint 6: 🔒 锁定
2026-02-22 10:12:34 | __main__             | INFO     | 真机控制器已退出
2026-02-22 10:34:59 | __main__             | INFO     | ================================================================================
2026-02-22 10:34:59 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 10:34:59 | __main__             | INFO     | ================================================================================
2026-02-22 10:34:59 | __main__             | INFO     | 加载系统配置...
2026-02-22 10:34:59 | __main__             | INFO     | 配置加载完成
2026-02-22 10:34:59 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 10:34:59 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 10:34:59 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 10:35:00 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 10:35:00 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 10:35:00 | __main__             | INFO     | 初始化完成！
2026-02-22 10:35:33 | __main__             | INFO     | ================================================================================
2026-02-22 10:35:33 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 10:35:33 | __main__             | INFO     | ================================================================================
2026-02-22 10:35:33 | __main__             | INFO     | 加载系统配置...
2026-02-22 10:35:33 | __main__             | INFO     | 配置加载完成
2026-02-22 10:35:33 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 10:35:33 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 10:35:33 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 10:35:34 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 10:35:34 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 10:35:34 | __main__             | INFO     | 初始化完成！
2026-02-22 10:36:16 | __main__             | INFO     | ================================================================================
2026-02-22 10:36:16 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 10:36:16 | __main__             | INFO     | ================================================================================
2026-02-22 10:36:16 | __main__             | INFO     | 加载系统配置...
2026-02-22 10:36:16 | __main__             | INFO     | 配置加载完成
2026-02-22 10:36:16 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 10:36:16 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 10:36:16 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 10:36:17 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 10:36:17 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 10:36:17 | __main__             | INFO     | 初始化完成！
2026-02-22 10:36:42 | __main__             | INFO     | 关节使能配置:
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 0: ✅ 使能
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 1: ✅ 使能
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 2: ✅ 使能
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 3: ✅ 使能
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 4: 🔒 锁定
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 5: 🔒 锁定
2026-02-22 10:36:42 | __main__             | INFO     |   Joint 6: 🔒 锁定
2026-02-22 10:37:24 | __main__             | INFO     | 真机控制器已退出
2026-02-22 14:49:35 | __main__             | INFO     | ================================================================================
2026-02-22 14:49:35 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 14:49:35 | __main__             | INFO     | ================================================================================
2026-02-22 14:49:35 | __main__             | INFO     | 加载系统配置...
2026-02-22 14:49:35 | __main__             | INFO     | 配置加载完成
2026-02-22 14:49:35 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 14:49:35 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 14:49:35 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 14:49:36 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 14:49:36 | __main__             | INFO     | 轨迹插值器初始化完成
2026-02-22 14:49:36 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 14:49:36 | __main__             | INFO     | 初始化可视化器...
2026-02-22 14:49:37 | __main__             | INFO     | 可视化器初始化成功: http://127.0.0.1:7001/static/
2026-02-22 14:49:37 | __main__             | INFO     | 初始化完成！
2026-02-22 14:50:17 | __main__             | INFO     | ================================================================================
2026-02-22 14:50:17 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 14:50:17 | __main__             | INFO     | ================================================================================
2026-02-22 14:50:17 | __main__             | INFO     | 加载系统配置...
2026-02-22 14:50:17 | __main__             | INFO     | 配置加载完成
2026-02-22 14:50:17 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 14:50:17 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 14:50:17 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 14:50:18 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 14:50:18 | __main__             | INFO     | 轨迹插值器初始化完成
2026-02-22 14:50:18 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 14:50:18 | __main__             | INFO     | 初始化可视化器...
2026-02-22 14:50:19 | __main__             | INFO     | 可视化器初始化成功: http://127.0.0.1:7001/static/
2026-02-22 14:50:19 | __main__             | INFO     | 初始化完成！
2026-02-22 14:52:06 | __main__             | INFO     | ================================================================================
2026-02-22 14:52:06 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 14:52:06 | __main__             | INFO     | ================================================================================
2026-02-22 14:52:06 | __main__             | INFO     | 加载系统配置...
2026-02-22 14:52:06 | __main__             | INFO     | 配置加载完成
2026-02-22 14:52:06 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 14:52:06 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 14:52:06 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 14:52:07 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 14:52:07 | __main__             | INFO     | 轨迹插值器初始化完成
2026-02-22 14:52:07 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 14:52:07 | __main__             | INFO     | 初始化可视化器...
2026-02-22 14:52:07 | __main__             | INFO     | 可视化器初始化成功: http://127.0.0.1:7001/static/
2026-02-22 14:52:07 | __main__             | INFO     | 初始化完成！
2026-02-22 14:52:42 | __main__             | INFO     | 轨迹插值器状态已重置
2026-02-22 14:52:42 | __main__             | INFO     | 关节使能配置:
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 0: ✅ 使能
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 1: ✅ 使能
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 2: ✅ 使能
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 3: ✅ 使能
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 4: 🔒 锁定
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 5: 🔒 锁定
2026-02-22 14:52:42 | __main__             | INFO     |   Joint 6: 🔒 锁定
2026-02-22 14:55:49 | __main__             | INFO     | ================================================================================
2026-02-22 14:55:49 | __main__             | INFO     | VIST 真机控制系统（重构版）
2026-02-22 14:55:49 | __main__             | INFO     | ================================================================================
2026-02-22 14:55:49 | __main__             | INFO     | 加载系统配置...
2026-02-22 14:55:49 | __main__             | INFO     | 配置加载完成
2026-02-22 14:55:49 | src.control.vist_controller | INFO     | 初始化运动映射器...
2026-02-22 14:55:49 | src.control.vist_controller | INFO     | 运动映射器初始化完成
2026-02-22 14:55:49 | src.control.vist_controller | INFO     | 初始化 IK 求解器...
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | IK 求解器初始化完成
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 初始化 VIST 框架...
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 启用几何解析求解器...
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 几何求解器初始化完成 (trust_weight=2.0)
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | VIST Kalman Filter 初始化完成
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 初始化安全控制器...
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 安全控制器初始化完成
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 初始化坐标变换管理器...
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | 坐标变换管理器初始化完成
2026-02-22 14:55:50 | src.control.vist_controller | INFO     | VIST 控制器初始化完成 - 基础模式（直接控制）
2026-02-22 14:55:50 | __main__             | INFO     | 轨迹插值器初始化完成
2026-02-22 14:55:50 | __main__             | INFO     | 性能监控器初始化完成
2026-02-22 14:55:50 | __main__             | INFO     | 初始化可视化器...
2026-02-22 14:55:52 | __main__             | INFO     | 可视化器初始化成功: http://127.0.0.1:7001/static/
2026-02-22 14:55:52 | __main__             | INFO     | 初始化完成！
2026-02-22 14:56:25 | __main__             | INFO     | 轨迹插值器状态已重置
2026-02-22 14:56:25 | __main__             | INFO     | 关节使能配置:
2026-02-22 14:56:25 | __main__             | INFO     |   Joint 0: ✅ 使能
2026-02-22 14:56:25 | __main__             | INFO     |   Joint 1: ✅ 使能
2026-02-22 14:56:25 | __main__             | INFO     |   Joint 2: ✅ 使能
2026-02-22 14:56:25 | __main__             | INFO     |   Joint 3: ✅ 使能
2026-02-22 14:56:25 | __main__             | INFO     |   Joint 4: 🔒 锁定
